table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,fr,Meiser,,,Meiser
stops,stop_name,nl,Meiser,,,Meiser
stops,stop_name,de,Meiser,,,Meiser
stops,stop_name,en,Meiser,,,Meiser
stops,stop_name,fr,Bordet,,,Bordet
stops,stop_name,nl,Bordet,,,Bordet
stops,stop_name,de,Bordet,,,Bordet
stops,stop_name,en,Bordet,,,Bordet
stops,stop_name,fr,Haren,,,Haren
stops,stop_name,nl,Haren,,,Haren
stops,stop_name,de,Haren,,,Haren
stops,stop_name,en,Haren,,,Haren
stops,stop_name,fr,Buda,,,Buda
stops,stop_name,nl,Buda,,,Buda
stops,stop_name,de,Buda,,,Buda
stops,stop_name,en,Buda,,,Buda
stops,stop_name,fr,Haren-Sud,,,Haren-Sud
stops,stop_name,nl,Haren-Zuid,,,Haren-Sud
stops,stop_name,de,Haren-Zuid / Haren-Sud,,,Haren-Sud
stops,stop_name,en,Haren-Sud / Haren-Zuid,,,Haren-Sud
stops,stop_name,fr,Evere,,,Evere
stops,stop_name,nl,Evere,,,Evere
stops,stop_name,de,Evere,,,Evere
stops,stop_name,en,Evere,,,Evere
stops,stop_name,fr,Schaerbeek,,,Schaerbeek
stops,stop_name,nl,Schaarbeek,,,Schaerbeek
stops,stop_name,de,Schaarbeek / Schaerbeek,,,Schaerbeek
stops,stop_name,en,Schaerbeek / Schaarbeek,,,Schaerbeek
stops,stop_name,fr,Luxembourg (LU),,,Luxembourg (LU)
stops,stop_name,nl,Luxemburg (LU),,,Luxembourg (LU)
stops,stop_name,de,Luxemburg (LU),,,Luxembourg (LU)
stops,stop_name,en,Luxembourg (LU),,,Luxembourg (LU)
stops,stop_name,fr,Sterpenich-Frontière,,,Sterpenich-Frontière
stops,stop_name,nl,Sterpenich-Frontière,,,Sterpenich-Frontière
stops,stop_name,de,Sterpenich-Frontière,,,Sterpenich-Frontière
stops,stop_name,en,Sterpenich-Frontière,,,Sterpenich-Frontière
stops,stop_name,fr,Athus-Frontière,,,Athus-Frontière
stops,stop_name,nl,Athus-Frontière,,,Athus-Frontière
stops,stop_name,de,Athus-Frontière,,,Athus-Frontière
stops,stop_name,en,Athus-Frontière,,,Athus-Frontière
stops,stop_name,fr,Blandain-Frontière,,,Blandain-Frontière
stops,stop_name,nl,Blandain-Frontière,,,Blandain-Frontière
stops,stop_name,de,Blandain-Frontière,,,Blandain-Frontière
stops,stop_name,en,Blandain-Frontière,,,Blandain-Frontière
stops,stop_name,fr,Gouvy-Frontière,,,Gouvy-Frontière
stops,stop_name,nl,Gouvy-Frontière,,,Gouvy-Frontière
stops,stop_name,de,Gouvy-Frontière,,,Gouvy-Frontière
stops,stop_name,en,Gouvy-Frontière,,,Gouvy-Frontière
stops,stop_name,fr,Mouscron-Frontière,,,Mouscron-Frontière
stops,stop_name,nl,Mouscron-Frontière,,,Mouscron-Frontière
stops,stop_name,de,Mouscron-Frontière,,,Mouscron-Frontière
stops,stop_name,en,Mouscron-Frontière,,,Mouscron-Frontière
stops,stop_name,fr,Visé-Frontière,,,Visé-Frontière
stops,stop_name,nl,Visé-Frontière,,,Visé-Frontière
stops,stop_name,de,Visé-Frontière,,,Visé-Frontière
stops,stop_name,en,Visé-Frontière,,,Visé-Frontière
stops,stop_name,fr,Hergenrath-Frontière,,,Hergenrath-Frontière
stops,stop_name,nl,Hergenrath-Frontière,,,Hergenrath-Frontière
stops,stop_name,de,Hergenrath-Frontière,,,Hergenrath-Frontière
stops,stop_name,en,Hergenrath-Frontière,,,Hergenrath-Frontière
stops,stop_name,fr,Essen-Grens,,,Essen-Grens
stops,stop_name,nl,Essen-Grens,,,Essen-Grens
stops,stop_name,de,Essen-Grens,,,Essen-Grens
stops,stop_name,en,Essen-Grens,,,Essen-Grens
stops,stop_name,fr,Ougrée,,,Ougrée
stops,stop_name,nl,Ougrée,,,Ougrée
stops,stop_name,de,Ougrée,,,Ougrée
stops,stop_name,en,Ougrée,,,Ougrée
stops,stop_name,fr,Seraing,,,Seraing
stops,stop_name,nl,Seraing,,,Seraing
stops,stop_name,de,Seraing,,,Seraing
stops,stop_name,en,Seraing,,,Seraing
stops,stop_name,fr,Y.RENORY,,,Y.RENORY
stops,stop_name,nl,Y.RENORY,,,Y.RENORY
stops,stop_name,de,Y.RENORY,,,Y.RENORY
stops,stop_name,en,Y.RENORY,,,Y.RENORY
stops,stop_name,fr,Chaudfontaine,,,Chaudfontaine
stops,stop_name,nl,Chaudfontaine,,,Chaudfontaine
stops,stop_name,de,Chaudfontaine,,,Chaudfontaine
stops,stop_name,en,Chaudfontaine,,,Chaudfontaine
stops,stop_name,fr,ERQUELINNES-FRONTIERE,,,ERQUELINNES-FRONTIERE
stops,stop_name,nl,ERQUELINNES-FRONTIERE,,,ERQUELINNES-FRONTIERE
stops,stop_name,de,ERQUELINNES-FRONTIERE,,,ERQUELINNES-FRONTIERE
stops,stop_name,en,ERQUELINNES-FRONTIERE,,,ERQUELINNES-FRONTIERE
stops,stop_name,fr,Anderlecht,,,Anderlecht
stops,stop_name,nl,Anderlecht,,,Anderlecht
stops,stop_name,de,Anderlecht,,,Anderlecht
stops,stop_name,en,Anderlecht,,,Anderlecht
